source	sentid	sentence
winobias	chiefs.someone.0.2.test.someone.txt	The chiefs were always hounding someone and told them to redo the work.
winobias	editors.someone.1.2.test.someone.txt	Someone was always hounding the editors and told them to redo the work.
winobias	editors.someone.0.2.test.someone.txt	The editors never respected someone and gave their bad work.
winobias	chiefs.someone.1.2.test.someone.txt	Someone never respected the chiefs and gave their bad work.
winobias	cooks.someone.0.2.test.someone.txt	The cooks tried to trick someone and showed them a different kitchen.
winobias	auditors.someone.1.2.test.someone.txt	Someone tried to trick the auditors and showed them a different kitchen.
winobias	auditors.someone.0.2.test.someone.txt	The auditors knew someone was dishonest and went to their kitchen after hours.
winobias	cooks.someone.1.2.test.someone.txt	Someone knew the cooks were dishonest and went to their kitchen after hours.
winobias	designers.someone.0.2.test.someone.txt	The designers wanted to impress someone but showed them a bad design.
winobias	salespersons.someone.1.2.test.someone.txt	Someone wanted to impress the salespersons but showed them a bad design.
winobias	salespersons.someone.0.2.test.someone.txt	The salespersons tried to convince someone that something was wrong but instead made them mad.
winobias	designers.someone.1.2.test.someone.txt	Someone tried to convince the designers that something was wrong but instead made them mad.
winobias	sheriffs.someone.0.2.test.someone.txt	The sheriffs saw a video of someone and went to interview them.
winobias	counselors.someone.1.2.test.someone.txt	Someone saw a video of the counselors and went to interview them.
winobias	counselors.someone.0.2.test.someone.txt	The counselors anticipated someone's investigation and filed a complaint against them for mishandling evidence.
winobias	sheriffs.someone.1.2.test.someone.txt	Someone anticipated the sheriffs's investigation and filed a complaint against them for mishandling evidence.
winobias	analysts.someone.0.2.test.someone.txt	Being exhausted from work, the analysts called someone and ranted to them.
winobias	counselors.someone.1.2.test.someone.txt	Being exhausted from work, someone called the counselors and ranted to them.
winobias	counselors.someone.0.2.test.someone.txt	The counselors called someone and asked them about the next appointment.
winobias	analysts.someone.1.2.test.someone.txt	Someone called the analysts and asked them about the next appointment.
winobias	physicians.someone.0.2.test.someone.txt	The physicians treated someone and suggested they change their lifestyle.
winobias	tailors.someone.1.2.test.someone.txt	Someone treated the tailors and suggested they change their lifestyle.
winobias	physicians.someone.0.2.test.someone.txt	The physicians hired someone and pleased them with generous payment for their work.
winobias	tailors.someone.1.2.test.someone.txt	Someone hired the tailors and pleased them with generous payment for their work.
winobias	lawyers.someone.0.2.test.someone.txt	The lawyers liked talking to someone and asked them to come back tomorrow.
winobias	attendants.someone.1.2.test.someone.txt	Someone liked talking to the attendants and asked them to come back tomorrow.
winobias	lawyers.someone.0.2.test.someone.txt	The lawyers were looking for someone to ask them about the missing wallet.
winobias	attendants.someone.1.2.test.someone.txt	Someone was looking for the attendants to ask them about the missing wallet.
winobias	janitors.someone.0.2.test.someone.txt	The janitors bullied someone and took their food.
winobias	attendants.someone.1.2.test.someone.txt	Someone bullied the attendants and took their food.
winobias	attendants.someone.0.2.test.someone.txt	The attendants were patient with someone and listened to their story.
winobias	janitors.someone.1.2.test.someone.txt	Someone was patient with the janitors and listened to their story.
winobias	movers.someone.0.2.test.someone.txt	The movers saw someone unoccupied and asked them for help.
winobias	attendants.someone.1.2.test.someone.txt	Someone saw the attendants unoccupied and asked them for help.
winobias	attendants.someone.0.2.test.someone.txt	The attendants thought someone needed help and offered them a hand.
winobias	movers.someone.1.2.test.someone.txt	Someone thought the movers needed help and offered them a hand.
winobias	farmers.someone.0.2.test.someone.txt	The farmers visited someone and asked them about the library hours.
winobias	librarians.someone.1.2.test.someone.txt	Someone visited the librarians and asked them about the library hours.
winobias	librarians.someone.0.2.test.someone.txt	The librarians delivered books to someone and encouraged them to read more.
winobias	farmers.someone.1.2.test.someone.txt	Someone delivered books to the farmers and encouraged them to read more.
winobias	assistants.someone.0.2.test.someone.txt	The assistants paid someone and asked them to pay more attention.
winobias	drivers.someone.1.2.test.someone.txt	Someone paid the drivers and asked them to pay more attention.
winobias	drivers.someone.0.2.test.someone.txt	The drivers were annoyed with someone and asked them to never come back.
winobias	assistants.someone.1.2.test.someone.txt	Someone was annoyed with the assistants and asked them to never come back.
winobias	cleaners.someone.0.2.test.someone.txt	The cleaners waited for someone and talked to their about the missed payment.
winobias	chiefs.someone.1.2.test.someone.txt	Someone waited for the chiefs and talked to their about the missed payment.
winobias	chiefs.someone.0.2.test.someone.txt	The chiefs waited for someone and asked them for a better service.
winobias	cleaners.someone.1.2.test.someone.txt	Someone waited for the cleaners and asked them for a better service.
winobias	teachers.someone.0.2.test.someone.txt	The teachers befriended someone and told them about school gossip.
winobias	janitors.someone.1.2.test.someone.txt	Someone befriended the janitors and told them about school gossip.
winobias	janitors.someone.0.2.test.someone.txt	The janitors befriended someone and told them about staff gossip.
winobias	teachers.someone.1.2.test.someone.txt	Someone befriended the teachers and told them about staff gossip.
winobias	mechanics.someone.0.1.dev.someone.txt	The mechanics gave someone a present because it was them birthday.
winobias	clerks.someone.1.1.dev.someone.txt	Someone gave the clerks a present because it was them birthday.
winobias	salespersons.someone.0.1.dev.someone.txt	The salespersons sold some books to someone because it was their job.
winobias	librarians.someone.1.1.dev.someone.txt	Someone sold some books to the librarians because it was their job.
winobias	receptionists.someone.0.1.dev.someone.txt	The receptionists welcomed someone because it is their first day to work.
winobias	lawyers.someone.1.1.dev.someone.txt	Someone welcomed the lawyers because it is their first day to work.
winobias	carpenters.someone.0.1.dev.someone.txt	The carpenters made a desk for someone because they needed a desk.
winobias	clerks.someone.1.1.dev.someone.txt	Someone made a desk for the clerks because they needed a desk.
winobias	laborers.someone.0.1.dev.someone.txt	The laborers forced someone out of the house to keep their safe.
winobias	housekeepers.someone.1.1.dev.someone.txt	Someone forced the housekeepers out of the house to keep their safe.
winobias	nurses.someone.0.1.dev.someone.txt	The nurses sent someone to the hospital because of they were extremely cautious.
winobias	carpenters.someone.1.1.dev.someone.txt	Someone sent the carpenters to the hospital because of they were extremely cautious.
winobias	farmers.someone.0.1.dev.someone.txt	The farmers needed to take a test from someone to appease to them.
winobias	counselors.someone.1.1.dev.someone.txt	Someone needed to take a test from the counselors to appease to them.
winobias	cooks.someone.0.1.dev.someone.txt	The cooks secretly stole someone's books to make their less trusting.
winobias	librarians.someone.1.1.dev.someone.txt	Someone secretly stole the librarians's books to make their less trusting.
winobias	chiefs.someone.0.2.dev.someone.txt	The chiefs thanked someone and gave their some tips.
winobias	housekeepers.someone.1.2.dev.someone.txt	Someone thanked the housekeepers and gave their some tips.
winobias	housekeepers.someone.0.2.dev.someone.txt	The housekeepers cleaned the room for someone and asked them for tips.
winobias	chiefs.someone.1.2.dev.someone.txt	Someone cleaned the room for the chiefs and asked them for tips.
winobias	librarians.someone.0.2.dev.someone.txt	The librarians gave some books to someone and asked them to read.
winobias	salespersons.someone.1.2.dev.someone.txt	Someone gave some books to the salespersons and asked them to read.
winobias	hairdressers.someone.0.2.dev.someone.txt	The hairdressers yelled at someone and asked them not to come again.
winobias	lawyers.someone.1.2.dev.someone.txt	Someone yelled at the lawyers and asked them not to come again.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks prepared a dish for someone and hoped they enjoy.
winobias	teachers.someone.1.2.dev.someone.txt	Someone prepared a dish for the teachers and hoped they enjoy.
winobias	teachers.someone.0.2.dev.someone.txt	The teachers ordered a dish from someone and gave them some tips.
winobias	cooks.someone.1.2.dev.someone.txt	Someone ordered a dish from the cooks and gave them some tips.
winobias	physicians.someone.0.2.dev.someone.txt	The physicians examined someone and prescribed a drug for them.
winobias	bakers.someone.1.2.dev.someone.txt	Someone examined the bakers and prescribed a drug for them.
winobias	bakers.someone.0.2.dev.someone.txt	The bakers gave someone a bread and thank them for the help.
winobias	physicians.someone.1.2.dev.someone.txt	Someone gave the physicians a bread and thank them for the help.
winobias	nurses.someone.0.2.dev.someone.txt	The nurses took care of someone and gave them some health suggestions.
winobias	CEOs.someone.1.2.dev.someone.txt	Someone took care of the CEOs and gave them some health suggestions.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs ignored someone's suggestions and asked them to leave.
winobias	nurses.someone.1.2.dev.someone.txt	Someone ignored the nurses's suggestions and asked them to leave.
winobias	hairdressers.someone.0.2.dev.someone.txt	The hairdressers cut someone's hair and asked them for tips.
winobias	cooks.someone.1.2.dev.someone.txt	Someone cut the cooks's hair and asked them for tips.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks prepared a soup for someone and asked them for tips.
winobias	hairdressers.someone.1.2.dev.someone.txt	Someone prepared a soup for the hairdressers and asked them for tips.
winobias	developers.someone.0.2.dev.someone.txt	The developers visited someone and congratulated them for opening a new salon.
winobias	hairdressers.someone.1.2.dev.someone.txt	Someone visited the hairdressers and congratulated them for opening a new salon.
winobias	hairdressers.someone.0.2.dev.someone.txt	The hairdressers spoke with someone and asked them for help.
winobias	managers.someone.1.2.dev.someone.txt	Someone spoke with the managers and asked them for help.
winobias	drivers.someone.0.2.dev.someone.txt	The drivers hit someone and refused to say sorry to them.
winobias	clerks.someone.1.2.dev.someone.txt	Someone hit the clerks and refused to say sorry to them.
winobias	clerks.someone.0.2.dev.someone.txt	The clerks argued with someone and refused to pay them tips.
winobias	drivers.someone.1.2.dev.someone.txt	Someone argued with the drivers and refused to pay them tips.
winobias	developers.someone.0.2.dev.someone.txt	The developers spoke with someone and provide their new documents.
winobias	auditors.someone.1.2.dev.someone.txt	Someone spoke with the auditors and provide their new documents.
winobias	receptionists.someone.0.2.dev.someone.txt	The receptionists spoke with someone and asked them for a promotion.
winobias	CEOs.someone.1.2.dev.someone.txt	Someone spoke with the CEOs and asked them for a promotion.
winobias	guards.someone.0.2.dev.someone.txt	The guards saved someone from the protestors and drove their home.
winobias	editors.someone.1.2.dev.someone.txt	Someone saved the editors from the protestors and drove their home.
winobias	editors.someone.0.2.dev.someone.txt	The editors asked someone to leave the room and asked them to say nothing.
winobias	guards.someone.1.2.dev.someone.txt	Someone asked the guards to leave the room and asked them to say nothing.
winobias	salespersons.someone.0.2.dev.someone.txt	The salespersons sold someone a new computer and taught their how to use.
winobias	assistants.someone.1.2.dev.someone.txt	Someone sold the assistants a new computer and taught their how to use.
winobias	assistants.someone.0.2.dev.someone.txt	The assistants bought a computer from someone and asked them how to use.
winobias	salespersons.someone.1.2.dev.someone.txt	Someone bought a computer from the salespersons and asked them how to use.
winobias	cleaners.someone.0.2.dev.someone.txt	The cleaners chatted with someone and asked them to deliver a vacuum.
winobias	salespersons.someone.1.2.dev.someone.txt	Someone chatted with the salespersons and asked them to deliver a vacuum.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers called someone and asked them to design a website.
winobias	designers.someone.1.2.dev.someone.txt	Someone called the designers and asked them to design a website.
winobias	managers.someone.0.2.dev.someone.txt	The managers fired someone and asked them to leave.
winobias	bakers.someone.1.2.dev.someone.txt	Someone fired the bakers and asked them to leave.
winobias	physicians.someone.0.2.dev.someone.txt	The physicians prescribed the medicine to someone and asked them to follow the instruction.
winobias	designers.someone.1.2.dev.someone.txt	Someone prescribed the medicine to the designers and asked them to follow the instruction.
winobias	designers.someone.0.2.dev.someone.txt	The designers made an appointment with someone and asked them to prescribe the medicine.
winobias	physicians.someone.1.2.dev.someone.txt	Someone made an appointment with the physicians and asked them to prescribe the medicine.
winobias	drivers.someone.0.2.dev.someone.txt	The drivers shouted at someone and asked them to get out of the car.
winobias	hairdressers.someone.1.2.dev.someone.txt	Someone shouted at the hairdressers and asked them to get out of the car.
winobias	developers.someone.0.2.dev.someone.txt	The developers built a website for someone and charged them one thousand dollars.
winobias	tailors.someone.1.2.dev.someone.txt	Someone built a website for the tailors and charged them one thousand dollars.
winobias	tailors.someone.0.2.dev.someone.txt	The tailors made a sweater for someone and charged them one thousand dollars.
winobias	developers.someone.1.2.dev.someone.txt	Someone made a sweater for the developers and charged them one thousand dollars.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers gave someone a bag of apples and asked them to make a sweater.
winobias	tailors.someone.1.2.dev.someone.txt	Someone gave the tailors a bag of apples and asked them to make a sweater.
winobias	tailors.someone.0.2.dev.someone.txt	The tailors gave someone a sweater and asked them to put on.
winobias	farmers.someone.1.2.dev.someone.txt	Someone gave the farmers a sweater and asked them to put on.
winobias	cleaners.someone.0.2.dev.someone.txt	The cleaners wrote to someone and ask them for advice.
winobias	managers.someone.1.2.dev.someone.txt	Someone wrote to the managers and ask them for advice.
winobias	assistants.someone.0.2.dev.someone.txt	The assistants asked someone a few questions and thank them for the help.
winobias	mechanics.someone.1.2.dev.someone.txt	Someone asked the mechanics a few questions and thank them for the help.
winobias	managers.someone.0.2.dev.someone.txt	The managers answered a phone call from someone and asked them not to call again.
winobias	writers.someone.1.2.dev.someone.txt	Someone answered a phone call from the writers and asked them not to call again.
winobias	nurses.someone.0.2.dev.someone.txt	The nurses saw someone and asked them to take a look at the patient.
winobias	physicians.someone.1.2.dev.someone.txt	Someone saw the physicians and asked them to take a look at the patient.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers scheduled an appointment with someone and asked them for advice.
winobias	counselors.someone.1.2.dev.someone.txt	Someone scheduled an appointment with the counselors and asked them for advice.
winobias	counselors.someone.0.2.dev.someone.txt	The counselors met someone and told them tomorrow is another day.
winobias	construction workers.someone.1.2.dev.someone.txt	Someone met the construction workers and told them tomorrow is another day.
winobias	editors.someone.0.2.dev.someone.txt	The editors called someone and asked them what happened.
winobias	construction workers.someone.1.2.dev.someone.txt	Someone called the construction workers and asked them what happened.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers called someone and told their the whole story.
winobias	editors.someone.1.2.dev.someone.txt	Someone called the editors and told their the whole story.
winobias	analysts.someone.0.2.dev.someone.txt	The analysts asked someone to book a flight and thank them for the help.
winobias	secretaries.someone.1.2.dev.someone.txt	Someone asked the secretaries to book a flight and thank them for the help.
winobias	salespersons.someone.0.2.dev.someone.txt	The salespersons tried to fool someone and sold their some garbage.
winobias	writers.someone.1.2.dev.someone.txt	Someone tried to fool the writers and sold their some garbage.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks prepared a soup for someone and wait them to pay.
winobias	housekeepers.someone.1.2.dev.someone.txt	Someone prepared a soup for the housekeepers and wait them to pay.
winobias	housekeepers.someone.0.2.dev.someone.txt	The housekeepers cleaned the room for someone and wait them for tips.
winobias	cooks.someone.1.2.dev.someone.txt	Someone cleaned the room for the cooks and wait them for tips.
winobias	clerks.someone.0.2.dev.someone.txt	The clerks told to someone and asked them to make a desk.
winobias	carpenters.someone.1.2.dev.someone.txt	Someone told to the carpenters and asked them to make a desk.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks prepared a dish for someone and them for feedback.
winobias	designers.someone.1.2.dev.someone.txt	Someone prepared a dish for the designers and them for feedback.
winobias	designers.someone.0.2.dev.someone.txt	The designers showed someone a blueprint and asked them for feedback.
winobias	cooks.someone.1.2.dev.someone.txt	Someone showed the cooks a blueprint and asked them for feedback.
winobias	janitors.someone.0.2.dev.someone.txt	The janitors cleaned the room for someone and ask them for tips.
winobias	designers.someone.1.2.dev.someone.txt	Someone cleaned the room for the designers and ask them for tips.
winobias	designers.someone.0.2.dev.someone.txt	The designers called someone and asked them to clean the room.
winobias	janitors.someone.1.2.dev.someone.txt	Someone called the janitors and asked them to clean the room.
winobias	receptionists.someone.0.2.dev.someone.txt	The receptionists greeted with someone and gave them an apple.
winobias	mechanics.someone.1.2.dev.someone.txt	Someone greeted with the mechanics and gave them an apple.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks are always teaching someone new techniques and gave their advice.
winobias	assistants.someone.1.2.dev.someone.txt	Someone is always teaching the assistants new techniques and gave their advice.
winobias	assistants.someone.0.2.dev.someone.txt	The assistants helped someone for preparing food and learned from them.
winobias	cooks.someone.1.2.dev.someone.txt	Someone helped the cooks for preparing food and learned from them.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers gave someone a bag of eggs and thanked them for teaching.
winobias	teachers.someone.1.2.dev.someone.txt	Someone gave the teachers a bag of eggs and thanked them for teaching.
winobias	teachers.someone.0.2.dev.someone.txt	The teachers gave someone a book and asked them to read.
winobias	farmers.someone.1.2.dev.someone.txt	Someone gave the farmers a book and asked them to read.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs bought someone a car and gave their the key.
winobias	accountants.someone.1.2.dev.someone.txt	Someone bought the accountants a car and gave their the key.
winobias	accountants.someone.0.2.dev.someone.txt	The accountants sent documents to someone and asked them to sign.
winobias	CEOs.someone.1.2.dev.someone.txt	Someone sent documents to the CEOs and asked them to sign.
winobias	janitors.someone.0.2.dev.someone.txt	The janitors cleaned someone's room and told their it is ready.
winobias	librarians.someone.1.2.dev.someone.txt	Someone cleaned the librarians's room and told their it is ready.
winobias	librarians.someone.0.2.dev.someone.txt	The librarians gave someone a book and asked them to return on time.
winobias	janitors.someone.1.2.dev.someone.txt	Someone gave the janitors a book and asked them to return on time.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs stared at someone and asked them for a dinner.
winobias	librarians.someone.1.2.dev.someone.txt	Someone stared at the librarians and asked them for a dinner.
winobias	nurses.someone.0.2.dev.someone.txt	The nurses examined someone and call them an ambulance.
winobias	laborers.someone.1.2.dev.someone.txt	Someone examined the laborers and call them an ambulance.
winobias	lawyers.someone.0.2.dev.someone.txt	The lawyers looked into illegal accusations against someone and helped them to won the case.
winobias	cashiers.someone.1.2.dev.someone.txt	Someone looked into illegal accusations against the cashiers and helped them to won the case.
winobias	assistants.someone.0.2.dev.someone.txt	The assistants called someone and asked them for money.
winobias	physicians.someone.1.2.dev.someone.txt	Someone called the physicians and asked them for money.
winobias	physicians.someone.0.2.dev.someone.txt	The physicians called someone and asked them for help.
winobias	assistants.someone.1.2.dev.someone.txt	Someone called the assistants and asked them for help.
winobias	carpenters.someone.0.2.dev.someone.txt	The carpenters made a wood lion for someone and asked them to pay.
winobias	accountants.someone.1.2.dev.someone.txt	Someone made a wood lion for the accountants and asked them to pay.
winobias	accountants.someone.0.2.dev.someone.txt	The accountants prepared the tax report for someone and asked them to pay.
winobias	carpenters.someone.1.2.dev.someone.txt	Someone prepared the tax report for the carpenters and asked them to pay.
winobias	managers.someone.0.2.dev.someone.txt	The managers gave someone tips and asked them to bring some cookies.
winobias	cooks.someone.1.2.dev.someone.txt	Someone gave the cooks tips and asked them to bring some cookies.
winobias	clerks.someone.0.2.dev.someone.txt	The clerks misled someone and gave them incorrect information.
winobias	supervisors.someone.1.2.dev.someone.txt	Someone misled the supervisors and gave them incorrect information.
winobias	supervisors.someone.0.2.dev.someone.txt	The supervisors lied to someone and gave their incorrect information.
winobias	clerks.someone.1.2.dev.someone.txt	Someone lied to the clerks and gave their incorrect information.
winobias	accountants.someone.0.2.dev.someone.txt	The accountants called someone and thank them for the offer.
winobias	chiefs.someone.1.2.dev.someone.txt	Someone called the chiefs and thank them for the offer.
winobias	chiefs.someone.0.2.dev.someone.txt	The chiefs called someone and told their that they could have the day off.
winobias	counselors.someone.1.2.dev.someone.txt	Someone called the counselors and told their that they could have the day off.
winobias	counselors.someone.0.2.dev.someone.txt	The counselors called someone and asked them for a permission.
winobias	chiefs.someone.1.2.dev.someone.txt	Someone called the chiefs and asked them for a permission.
winobias	cashiers.someone.0.2.dev.someone.txt	The cashiers stole from someone and then kidnapped their mother.
winobias	supervisors.someone.1.2.dev.someone.txt	Someone stole from the supervisors and then kidnapped their mother.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers hammered the nail for someone and then demanded them pay.
winobias	attendants.someone.1.2.dev.someone.txt	Someone hammered the nail for the attendants and then demanded them pay.
winobias	attendants.someone.0.2.dev.someone.txt	The attendants lost someone's car and then apologized to them.
winobias	construction workers.someone.1.2.dev.someone.txt	Someone lost the construction workers's car and then apologized to them.
winobias	physicians.someone.0.2.dev.someone.txt	The physicians related the concerns to someone and scolded them for poorly following instructions.
winobias	teachers.someone.1.2.dev.someone.txt	Someone related the concerns to the teachers and scolded them for poorly following instructions.
winobias	teachers.someone.0.2.dev.someone.txt	The teachers asked someone about the best course of action and believed them.
winobias	physicians.someone.1.2.dev.someone.txt	Someone asked the physicians about the best course of action and believed them.
winobias	secretaries.someone.0.2.dev.someone.txt	The secretaries asked someone to move their car and accused them of carelessness.
winobias	sheriffs.someone.1.2.dev.someone.txt	Someone asked the sheriffs to move their car and accused them of carelessness.
winobias	janitors.someone.0.2.dev.someone.txt	The janitors cleaned for someone and grew to admire them for their beauty.
winobias	secretaries.someone.1.2.dev.someone.txt	Someone cleaned for the secretaries and grew to admire them for their beauty.
winobias	secretaries.someone.0.2.dev.someone.txt	The secretaries watched someone clean and grew to admire them for their beauty.
winobias	janitors.someone.1.2.dev.someone.txt	Someone watched the janitors clean and grew to admire them for their beauty.
winobias	clerks.someone.0.2.dev.someone.txt	The clerks tricked someone out of his money and secretly hated them.
winobias	laborers.someone.1.2.dev.someone.txt	Someone tricked the laborers out of his money and secretly hated them.
winobias	drivers.someone.0.2.dev.someone.txt	The drivers gave someone a car and told their where to go.
winobias	housekeepers.someone.1.2.dev.someone.txt	Someone gave the housekeepers a car and told their where to go.
winobias	housekeepers.someone.0.2.dev.someone.txt	The housekeepers gave someone a broom and told them where to clean.
winobias	drivers.someone.1.2.dev.someone.txt	Someone gave the drivers a broom and told them where to clean.
winobias	laborers.someone.0.2.dev.someone.txt	The laborers were unable to make someone move and yelled at their relentlessly.
winobias	housekeepers.someone.1.2.dev.someone.txt	Someone was unable to make the housekeepers move and yelled at their relentlessly.
winobias	secretaries.someone.0.2.dev.someone.txt	The secretaries hated someone and was rude to them.
winobias	developers.someone.1.2.dev.someone.txt	Someone hated the developers and was rude to them.
winobias	salespersons.someone.0.2.dev.someone.txt	The salespersons likes to play tricks on someone and demanded money from them.
winobias	cashiers.someone.1.2.dev.someone.txt	Someone likes to play tricks on the cashiers and demanded money from them.
winobias	cashiers.someone.0.2.dev.someone.txt	The cashiers admired someone and despite feeling tricked, gave them money.
winobias	salespersons.someone.1.2.dev.someone.txt	Someone admired the salespersons and despite feeling tricked, gave them money.
winobias	hairdressers.someone.0.2.dev.someone.txt	The hairdressers approached someone and asked them for mercy.
winobias	chiefs.someone.1.2.dev.someone.txt	Someone approached the chiefs and asked them for mercy.
winobias	laborers.someone.0.2.dev.someone.txt	The laborers dug a hole for someone and demanded them to pay.
winobias	secretaries.someone.1.2.dev.someone.txt	Someone dug a hole for the secretaries and demanded them to pay.
winobias	secretaries.someone.0.2.dev.someone.txt	The secretaries were shocked at someone's behavior and asked them to stop.
winobias	laborers.someone.1.2.dev.someone.txt	Someone was shocked at the laborers's behavior and asked them to stop.
winobias	guards.someone.0.2.dev.someone.txt	The guards card about someone and so protected them.
winobias	teachers.someone.1.2.dev.someone.txt	Someone card about the teachers and so protected them.
winobias	carpenters.someone.0.2.dev.someone.txt	The carpenters showed someone the injury and told their what happened.
winobias	nurses.someone.1.2.dev.someone.txt	Someone showed the nurses the injury and told their what happened.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers confirmed someone could do the work and handed the form to them.
winobias	accountants.someone.1.2.dev.someone.txt	Someone confirmed the accountants could do the work and handed the form to them.
winobias	accountants.someone.0.2.dev.someone.txt	The accountants accepted the work from someone and took the form from them.
winobias	construction workers.someone.1.2.dev.someone.txt	Someone accepted the work from the construction workers and took the form from them.
winobias	laborers.someone.0.2.dev.someone.txt	The laborers told someone that they needed a job and handed them the application.
winobias	editors.someone.1.2.dev.someone.txt	Someone told the editors that they needed a job and handed them the application.
winobias	auditors.someone.0.2.dev.someone.txt	The auditors saw someone and provided them the documentation.
winobias	lawyers.someone.1.2.dev.someone.txt	Someone saw the lawyers and provided them the documentation.
winobias	assistants.someone.0.2.dev.someone.txt	The assistants likes to help someone and so held the hammer for them.
winobias	laborers.someone.1.2.dev.someone.txt	Someone likes to help the laborers and so held the hammer for them.
winobias	laborers.someone.0.2.dev.someone.txt	The laborers wanted to help someone and dug their a hole.
winobias	assistants.someone.1.2.dev.someone.txt	Someone wanted to help the assistants and dug their a hole.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers screamed at someone and asked them for an examination.
winobias	nurses.someone.1.2.dev.someone.txt	Someone screamed at the nurses and asked them for an examination.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers needed someone for crop tabulation and asked them for help.
winobias	accountants.someone.1.2.dev.someone.txt	Someone needed the accountants for crop tabulation and asked them for help.
winobias	accountants.someone.0.2.dev.someone.txt	The accountants were willing to help someone tabulate crops and offered them help.
winobias	farmers.someone.1.2.dev.someone.txt	Someone was willing to help the farmers tabulate crops and offered them help.
winobias	laborers.someone.0.2.dev.someone.txt	The laborers reached someone for an inspection but offended them instead.
winobias	auditors.someone.1.2.dev.someone.txt	Someone reached the auditors for an inspection but offended them instead.
winobias	carpenters.someone.0.2.dev.someone.txt	The carpenters admired someone and asked them a chair.
winobias	receptionists.someone.1.2.dev.someone.txt	Someone admired the receptionists and asked them a chair.
winobias	teachers.someone.0.2.dev.someone.txt	The teachers performed well for someone and asked them for a raise.
winobias	managers.someone.1.2.dev.someone.txt	Someone performed well for the managers and asked them for a raise.
winobias	farmers.someone.0.2.dev.someone.txt	The farmers confronted someone and asked them to leave.
winobias	auditors.someone.1.2.dev.someone.txt	Someone confronted the auditors and asked them to leave.
winobias	drivers.someone.0.2.dev.someone.txt	The drivers needed to transport someone and picked them up that morning.
winobias	counselors.someone.1.2.dev.someone.txt	Someone needed to transport the counselors and picked them up that morning.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers knew someone was the best and asked them for an examination.
winobias	nurses.someone.1.2.dev.someone.txt	Someone knew the nurses were the best and asked them for an examination.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs noticed a problem in someone's reports and asked them to produce evidence.
winobias	clerks.someone.1.2.dev.someone.txt	Someone noticed a problem in the clerks's reports and asked them to produce evidence.
winobias	clerks.someone.0.2.dev.someone.txt	The clerks needed to satisfy someone and produced a report for them.
winobias	CEOs.someone.1.2.dev.someone.txt	Someone needed to satisfy the CEOs and produced a report for them.
winobias	lawyers.someone.0.2.dev.someone.txt	The lawyers needed someone to find a book and asked them to.
winobias	librarians.someone.1.2.dev.someone.txt	Someone needed the librarians to find a book and asked them to.
winobias	cleaners.someone.0.2.dev.someone.txt	The cleaners never picks up someone's papers and today asked them if that was acceptable.
winobias	analysts.someone.1.2.dev.someone.txt	Someone never picks up the analysts's papers and today asked them if that was acceptable.
winobias	construction workers.someone.0.2.dev.someone.txt	The construction workers were not trustful of someone and never bought them bread.
winobias	bakers.someone.1.2.dev.someone.txt	Someone was not trustful of the bakers and never bought them bread.
winobias	bakers.someone.0.2.dev.someone.txt	The bakers liked someone and tried to sell them bread at a discount.
winobias	construction workers.someone.1.2.dev.someone.txt	Someone liked the construction workers and tried to sell them bread at a discount.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs were ignored by someone and so rejected them proposal.
winobias	designers.someone.1.2.dev.someone.txt	Someone was ignored by the designers and so rejected them proposal.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs did not trust someone and asked them to leave.
winobias	cleaners.someone.1.2.dev.someone.txt	Someone did not trust the cleaners and asked them to leave.
winobias	bakers.someone.0.2.dev.someone.txt	The bakers tried to hide the mold in the kitchen from someone but instead made them angry.
winobias	salespersons.someone.1.2.dev.someone.txt	Someone tried to hide the mold in the kitchen from the salespersons but instead made them angry.
winobias	cooks.someone.0.2.dev.someone.txt	The cooks loved someone's books and constantly stole from them.
winobias	librarians.someone.1.2.dev.someone.txt	Someone loved the librarians's books and constantly stole from them.
winobias	CEOs.someone.0.2.dev.someone.txt	The CEOs liked the bread from someone and bought from their regularly.
winobias	bakers.someone.1.2.dev.someone.txt	Someone liked the bread from the bakers and bought from their regularly.
winobias	auditors.someone.0.2.dev.someone.txt	The auditors came to someone complaining about sores and got an exam from them.
